Timestamp,starlink_download
2024/07/23 06:54:10,102.64
2024/07/23 06:59:10,52.76
2024/07/23 07:04:10,65.12
2024/07/23 07:09:10,229.19
2024/07/23 07:14:10,62
2024/07/23 07:19:10,97
2024/07/23 07:24:10,39.77
2024/07/23 07:29:10,178.15
2024/07/23 07:34:10,86.92
2024/07/23 07:39:10,41.86
2024/07/23 07:44:10,271.34
2024/07/23 07:49:10,36.72
2024/07/23 07:54:10,77.14
2024/07/23 07:59:10,83.83
2024/07/23 08:04:09,40.88
2024/07/23 08:09:09,161.52
2024/07/23 08:14:09,55.18
2024/07/23 08:19:09,80.17
2024/07/23 08:24:09,44.27
2024/07/23 08:29:09,66.55
2024/07/23 08:34:09,58.81
2024/07/23 08:39:09,19.72
2024/07/23 08:44:09,14.25
2024/07/23 08:49:09,21.81
2024/07/23 08:54:09,40.52
2024/07/23 08:59:09,42.12
2024/07/23 09:04:09,69.64
2024/07/23 09:09:09,46.72
2024/07/23 09:14:09,10.84
2024/07/23 09:19:09,139.46
2024/07/23 09:24:09,253.05
2024/07/23 09:29:09,44.48
2024/07/23 09:34:09,78.45
2024/07/23 09:39:09,62.36
2024/07/23 09:44:09,200.25
2024/07/23 09:49:09,71.6
2024/07/23 09:54:09,91.42
2024/07/23 09:59:09,269.75
2024/07/23 10:04:09,101.79
2024/07/23 10:09:09,57.04
2024/07/23 10:14:09,44.32
2024/07/23 10:19:09,91.8
2024/07/23 10:24:09,119.62
2024/07/23 10:29:09,64.55
2024/07/23 10:34:09,113.57
2024/07/23 10:39:09,105.25
2024/07/23 10:44:09,15.81
2024/07/23 10:49:09,56.17
2024/07/23 10:54:09,55.3
2024/07/23 10:59:09,48.24
2024/07/23 11:04:09,203.57
2024/07/23 11:09:09,39.65
2024/07/23 11:14:09,26.83
2024/07/23 11:19:08,68.82
2024/07/23 11:24:08,85.54
2024/07/23 11:29:08,97.5
2024/07/23 11:34:08,55.73
2024/07/23 11:39:08,60.83
2024/07/23 11:44:08,89.02
2024/07/23 11:49:08,88.32
2024/07/23 11:54:08,166.01
2024/07/23 11:59:08,114.46
2024/07/23 12:04:08,85.35
2024/07/23 12:09:08,168.66
2024/07/23 12:14:08,143.33
2024/07/23 12:19:08,35.75
2024/07/23 12:24:08,92.84
2024/07/23 12:29:08,29.95
2024/07/23 12:34:08,83.51
2024/07/23 12:39:07,69.54
2024/07/23 12:44:07,90.75
2024/07/23 12:49:07,142.68
2024/07/23 12:54:07,48.2
2024/07/23 12:59:07,43.67
2024/07/23 13:04:07,136.74
2024/07/23 13:09:07,64.22
2024/07/23 13:14:07,174.61
2024/07/23 13:19:07,81.92
2024/07/23 13:24:07,4.63
2024/07/23 13:29:06,50.69
2024/07/23 13:34:06,52.33
2024/07/23 13:39:06,129.95
2024/07/23 13:44:06,78.78
2024/07/23 13:49:06,72.25
2024/07/23 13:54:06,28.68
2024/07/23 13:59:06,66.37
2024/07/23 14:04:06,48
2024/07/23 14:09:06,146.75
2024/07/23 14:14:05,127.51
2024/07/23 14:19:05,91.46
2024/07/23 14:24:05,87.39
2024/07/23 14:29:05,71.56
2024/07/23 14:34:05,224.86
2024/07/23 14:39:05,38.54
2024/07/23 14:44:05,21.03
2024/07/23 14:49:05,99.46
2024/07/23 14:54:05,59.97
2024/07/23 14:59:05,31.94
2024/07/23 15:04:05,46.35
2024/07/23 15:09:05,91.18
2024/07/23 15:14:05,50.39
2024/07/23 15:19:05,40.33
2024/07/23 15:24:05,244.32
2024/07/23 15:29:05,89.64
2024/07/23 15:34:05,44.11
2024/07/23 15:39:05,72.65
2024/07/23 15:44:05,89.24
2024/07/23 15:49:05,29.3
2024/07/23 15:54:05,25.07
2024/07/23 15:59:05,117.43
2024/07/23 16:04:05,147.67
2024/07/23 16:09:05,57.86
2024/07/23 16:14:05,40.43
2024/07/23 16:19:05,82.11
2024/07/23 16:24:05,35.96
2024/07/23 16:29:05,274.89
2024/07/23 16:34:05,43.77
2024/07/23 16:39:05,157.9
2024/07/23 16:44:05,33.46
2024/07/23 16:49:05,59.52
2024/07/23 16:54:05,338.27
2024/07/23 16:59:05,14.79
2024/07/23 17:04:05,57.23
2024/07/23 17:09:05,103.94
2024/07/23 17:14:05,27.52
2024/07/23 17:19:05,104.2
2024/07/23 17:24:05,189.69
2024/07/23 17:29:05,47.14
2024/07/23 17:34:05,62.5
2024/07/23 17:39:05,71.98
2024/07/23 17:44:05,22.95
2024/07/23 17:49:05,72.9
2024/07/23 17:54:05,76.74
2024/07/23 17:59:05,48.65
2024/07/23 18:04:05,38.17
2024/07/23 18:09:05,25.46
2024/07/23 18:14:05,18.77
2024/07/23 18:19:05,30.28
2024/07/23 18:24:05,96.65
2024/07/23 18:29:05,37.06
2024/07/23 18:34:05,125.66
2024/07/23 18:39:05,44.83
2024/07/23 18:44:05,33.54
2024/07/23 18:49:05,61.04
2024/07/23 18:54:05,35.68
2024/07/23 18:59:05,18.96
2024/07/23 19:04:05,52.85
2024/07/23 19:09:05,179.45
2024/07/23 19:14:05,36.56
2024/07/23 19:19:06,279.49
2024/07/23 19:24:06,203.94
2024/07/23 19:29:06,3.75
2024/07/23 19:34:06,34.02
2024/07/23 19:39:06,85.21
2024/07/23 19:44:06,41.49
2024/07/23 19:49:06,22.07
2024/07/23 19:54:06,7.94
2024/07/23 19:59:06,27.38
2024/07/23 20:04:06,69.96
2024/07/23 20:09:06,17.75
2024/07/23 20:14:06,46.03
2024/07/23 20:19:06,60.24
2024/07/23 20:24:06,8.45
2024/07/23 20:29:06,22.42
2024/07/23 20:34:05,50.05
2024/07/23 20:39:05,168.37
2024/07/23 20:44:05,33.24
2024/07/23 20:49:05,35.17
2024/07/23 20:54:05,-1
2024/07/23 20:59:05,21.98
2024/07/23 21:04:05,22.9
2024/07/23 21:09:05,38.65
2024/07/23 21:14:04,24.83
2024/07/23 21:19:04,25.04
2024/07/23 21:24:04,23.33
2024/07/23 21:29:04,25.06
2024/07/23 21:34:04,43.41
2024/07/23 21:39:04,28.75
2024/07/23 21:44:04,20.27
2024/07/23 21:49:03,31.38
2024/07/23 21:54:03,17.65
2024/07/23 21:59:03,40.41
2024/07/23 22:04:03,31.88
2024/07/23 22:09:03,13.17
2024/07/23 22:14:03,35.78
2024/07/23 22:19:03,30.98
2024/07/23 22:24:03,13.06
2024/07/23 22:29:03,73.92
2024/07/23 22:34:03,34.11
2024/07/23 22:39:03,23.93
2024/07/23 22:44:03,10.81
2024/07/23 22:49:03,24.72
2024/07/23 22:54:03,48.27
2024/07/23 22:59:03,26.32
2024/07/23 23:04:03,24.81
2024/07/23 23:09:03,173.61
2024/07/23 23:14:03,39.32
2024/07/23 23:19:03,46.8
2024/07/23 23:24:03,54.47
2024/07/23 23:29:03,128.05
2024/07/23 23:34:03,32.92
2024/07/23 23:39:03,65.43
2024/07/23 23:44:03,84.42
2024/07/23 23:49:03,42.66
2024/07/23 23:54:03,177.72
2024/07/23 23:59:03,83.77
